id,event_type,event_cause,latitude,longitude,endlatitude,endlongitude,requires_road_closure,priority,corridor,corridor_weight,veh_type,police_station,zone,address,start_ist,hour,dow,is_weekend,month,dist_to_cbd_km,has_endpoint,duration_min,status,impact_score,severity,duration_band,expected_minutes,p_road_closure,p_high_priority
FKID004702,unplanned,vehicle_breakdown,12.9901073,77.5050328,0.0,0.0,0,High,Magadi Road,0.0299767527223785,bmtc_bus,Kamakshipalya,West Zone 1,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2023-11-20 09:19:23.025000+05:30,9.0,0.0,0,11.0,10.89,0,60.05368791666667,closed,48.2,Moderate,1-6h,172,0.0,1.0
FKID004704,unplanned,road_conditions,12.8721253,77.5939731,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,unknown,Hulimavu,South Zone 1,"Bannerghatta Main Road, Mantri Residency, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",2023-12-10 08:43:21.556000+05:30,8.0,6.0,1,12.0,11.6,0,,active,55.3,High,<1h,625,0.0,1.0
FKID004705,unplanned,vehicle_breakdown,13.067594,77.4500109,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,No Police Station,Unknown,"Mumbai Bengaluru Highway, Alur Village, Bengaluru, Karnataka. Pin-562162 (India)",2024-01-23 11:50:36.918000+05:30,11.0,1.0,0,1.0,19.6,0,,closed,40.4,Moderate,<1h,178,0.0,0.001
FKID004706,unplanned,construction,13.0451205,77.5816009,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Kodigehalli,Unknown,"2nd Main Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-01-23 11:55:51.364000+05:30,11.0,1.0,0,1.0,8.09,0,,active,53.7,High,<1h,450,0.0,1.0
FKID004708,unplanned,vehicle_breakdown,13.0219463,77.5845518,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,others,R.T. Nagar,Unknown,"2nd Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-01-23 09:30:40.297000+05:30,9.0,1.0,0,1.0,5.56,0,,closed,46.6,Moderate,<1h,60,0.0,1.0
FKID004709,unplanned,vehicle_breakdown,13.0161856,77.7094731,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,K.R. Pura,East Zone 2,"Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2023-12-10 10:27:36.973000+05:30,10.0,6.0,1,12.0,12.22,0,7.317652333333333,closed,39.3,Moderate,1-6h,148,0.0,0.0
FKID004710,unplanned,vehicle_breakdown,12.9982247,77.7580286,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,taxi,Mahadevapura,East Zone 2,"Kadugodi Railway Bridge, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",2023-11-21 00:58:18.166000+05:30,0.0,1.0,0,11.0,16.82,0,99.16390298333334,closed,40.3,Moderate,1-6h,174,0.0,0.0
FKID004711,planned,public_event,12.990028,77.4871935,12.989977,77.4871919,1,Low,Non-corridor,0.3846812675884008,unknown,Kamakshipalya,West Zone 1,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",2023-12-10 10:33:35.839000+05:30,10.0,6.0,1,12.0,12.81,1,3662.16935,closed,84.5,Critical,>24h,2001,0.999,0.0
FKID004712,unplanned,accident,13.06494,77.6466017,,,0,Low,Non-corridor,0.3846812675884008,unknown,Hennuru,Unknown,"K Narayanapura Main Road, Anjanappa Layout, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",2024-01-23 12:27:55.535761+05:30,12.0,1.0,0,1.0,10.9,0,,closed,37.4,Moderate,<1h,106,0.0,0.0
FKID004713,unplanned,vehicle_breakdown,13.0422496,77.5488461,0.0,0.0,0,High,ORR North 2,0.0287532117949345,truck,Jalahalli,North Zone 2,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",2023-12-10 10:34:48.872000+05:30,10.0,6.0,1,12.0,9.53,0,9.211240083333331,closed,39.8,Moderate,<1h,41,0.0,1.0
FKID004714,unplanned,vehicle_breakdown,12.9033167,77.6261417,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,others,Madiwala,Unknown,"Kodichikkanahalli Main Road, Temple Tree, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2024-01-23 13:57:27.355000+05:30,13.0,1.0,0,1.0,8.4,0,,closed,31.9,Moderate,<1h,41,0.001,0.001
FKID004715,unplanned,vehicle_breakdown,13.04098,77.5453533,0.0,0.0,0,High,ORR North 2,0.0287532117949345,others,Jalahalli,North Zone 2,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-12-10 10:49:25.336000+05:30,10.0,6.0,1,12.0,9.67,0,11.609703566666669,closed,40.1,Moderate,<1h,44,0.0,1.0
FKID004716,unplanned,vehicle_breakdown,13.0478149,77.554091,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Jalahalli,North Zone 2,"Rajatha Bhavana Road, BEL Colony, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-12-10 11:08:52.532000+05:30,11.0,6.0,1,12.0,9.68,0,10.431269066666664,closed,31.7,Moderate,<1h,40,0.0,0.0
FKID004717,unplanned,vehicle_breakdown,13.043665,77.6027722,0.0,0.0,0,High,ORR North 1,0.0336473755047106,private_car,Hebbala,North Zone 1,"MBT Road, Yogesh Nagar, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",2023-12-10 11:54:46.480000+05:30,11.0,6.0,1,12.0,7.54,0,16.300484133333335,closed,39.3,Moderate,<1h,35,0.0,1.0
FKID004718,unplanned,vehicle_breakdown,12.99715,77.5839086,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,private_car,Sheshadripuram,Central Zone 2,"BDA Office Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",2023-11-21 04:35:45.842000+05:30,4.0,1.0,0,11.0,3.25,0,,closed,49.1,Moderate,<1h,93,0.0,1.0
FKID004719,unplanned,vehicle_breakdown,13.0464401,77.5020975,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,Peenya,West Zone 1,"Mumbai Bengaluru Highway, The Edge, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",2024-01-11 09:33:48.281000+05:30,9.0,3.0,0,1.0,13.59,0,,closed,34.4,Moderate,<1h,63,0.0,0.0
FKID004720,unplanned,others,13.0144455,77.5441129,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Rajajinagar,West Zone 1,"Shankara Nagar Main Road, Ashoka Heights, Shankar Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",2023-11-21 04:39:45.086000+05:30,4.0,1.0,0,11.0,7.82,0,,active,52.4,High,>24h,1393,0.0,0.0
FKID004721,planned,vip_movement,13.07936896,77.67621801,,,0,Low,Non-corridor,0.3846812675884008,unknown,Hennuru,Unknown,"Nadagowda Gollahalli, Gollahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India",2023-11-28 10:29:05.593000+05:30,10.0,1.0,0,11.0,13.88,0,,closed,50.8,High,>24h,1059,0.0,0.0
FKID004722,planned,construction,13.0571787,77.4734718,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,No Police Station,Unknown,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",2023-11-21 04:57:59.506000+05:30,4.0,1.0,0,11.0,16.83,0,,closed,51.0,High,>24h,1092,0.0,0.0
FKID004723,unplanned,vehicle_breakdown,12.9971467,77.5839069,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,private_car,Sheshadripuram,Central Zone 2,"BDA Office Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",2023-11-21 04:32:06.812000+05:30,4.0,1.0,0,11.0,3.25,0,,closed,49.1,Moderate,<1h,93,0.0,1.0
FKID004724,unplanned,others,13.0411047,77.5455693,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Jalahalli,North Zone 2,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-11-21 07:52:22.951000+05:30,7.0,1.0,0,11.0,9.66,0,13.802722683333334,closed,46.2,Moderate,<1h,124,0.0,1.0
FKID004725,unplanned,vehicle_breakdown,12.9787341,77.5153976,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Jnanabharathi,West Zone 1,"Dr Rajkumar Puniya Bhoomi Road, Malagala Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2023-11-21 08:07:25.751000+05:30,8.0,1.0,0,11.0,9.66,0,,closed,36.2,Moderate,<1h,86,0.0,0.0
FKID004726,planned,construction,12.9693962,77.7007254,0.0,0.0,0,High,ORR East 2,0.0228802153432032,unknown,HAL Old Airport,Unknown,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-01-23 02:33:58.595000+05:30,2.0,1.0,0,1.0,10.45,0,721.7900833333333,closed,55.9,High,6-24h,725,0.0,1.0
FKID004727,unplanned,vehicle_breakdown,12.9787559,77.5154071,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Jnanabharathi,West Zone 1,"Dr Rajkumar Puniya Bhoomi Road, Malagala Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2023-11-21 08:06:04.385000+05:30,8.0,1.0,0,11.0,9.66,0,,closed,36.2,Moderate,<1h,86,0.0,0.0
FKID004728,unplanned,vehicle_breakdown,12.9985035,77.5843447,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,ksrtc_bus,Sadashivanagar,West Zone 2,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",2024-01-11 16:59:11.747000+05:30,16.0,3.0,0,1.0,3.33,0,,closed,45.3,Moderate,<1h,48,0.0,1.0
FKID004729,unplanned,vehicle_breakdown,13.0014681,77.5253745,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Rajajinagar,West Zone 1,"Dr Rajkumar Puniya Bhoomi Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",2023-11-21 10:32:13.201000+05:30,10.0,1.0,0,11.0,9.03,0,,closed,37.5,Moderate,1-6h,107,0.0,0.0
FKID004730,unplanned,vehicle_breakdown,13.0005648,77.757477,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Mahadevapura,East Zone 2,"Whitefield Main Road, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",2023-12-11 00:12:44.298000+05:30,0.0,0.0,0,12.0,16.8,0,168.7313624,closed,40.3,Moderate,1-6h,175,0.0,0.0
FKID004731,unplanned,vehicle_breakdown,13.0845542,77.5501542,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Yeshwanthpura,North Zone 2,"1st Cross Road, Prosperhomes Bliss, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",2023-11-21 13:59:29.201000+05:30,13.0,1.0,0,11.0,13.44,0,92.39337251666667,resolved,37.3,Moderate,<1h,104,0.0,0.0
FKID004732,unplanned,vehicle_breakdown,12.9857296,77.5265996,0.0,0.0,0,High,Magadi Road,0.0299767527223785,bmtc_bus,Kamakshipalya,West Zone 2,"Magadi Main Road, Kempaiah Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",2023-11-21 14:18:30.866000+05:30,14.0,1.0,0,11.0,8.51,0,79.66424116666667,closed,47.8,Moderate,1-6h,162,0.0,1.0
FKID004733,unplanned,vehicle_breakdown,13.003475,77.5841612,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,others,Sadashivanagar,West Zone 2,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2023-12-11 02:36:32.450000+05:30,2.0,0.0,0,12.0,3.78,0,40.299746033333335,closed,44.1,Moderate,<1h,39,0.0,1.0
FKID004734,unplanned,vehicle_breakdown,13.0001085,77.6762542,0.0,0.0,0,High,ORR East 2,0.0228802153432032,heavy_vehicle,Banaswadi,East Zone 2,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2023-12-11 00:08:29.410000+05:30,0.0,0.0,0,12.0,8.23,0,,closed,46.7,Moderate,1-6h,150,0.0,1.0
FKID004735,unplanned,vehicle_breakdown,13.0593546,77.4646599,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,No Police Station,Unknown,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",2024-01-12 02:21:39.775000+05:30,2.0,4.0,0,1.0,17.77,0,,closed,34.2,Moderate,<1h,61,0.0,0.0
FKID004736,unplanned,accident,13.1980941,77.708543,,,0,Low,Non-corridor,0.3846812675884008,unknown,Devanahalli Airport,Unknown,"P4-Parking Entry, KIAL T2 Exit Road, Devanahalli taluku, Bengaluru North, Karnataka, 560300, India",2023-11-21 16:47:56.139338+05:30,16.0,1.0,0,11.0,27.16,0,,closed,35.3,Moderate,<1h,74,0.0,0.0
FKID004737,unplanned,vehicle_breakdown,13.047344,77.570777,0.0,0.0,0,High,ORR North 2,0.0287532117949345,heavy_vehicle,Kodigehalli,North Zone 1,"Outer Ring Road, Devi Nagar, Bengaluru, Karnataka. Pin-560094 (India)",2024-01-12 02:27:41.993000+05:30,2.0,4.0,0,1.0,8.74,0,121.06678333333332,closed,44.8,Moderate,<1h,97,0.0,1.0
FKID004738,unplanned,procession,13.0959077,77.5615672,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Yelahanka,North Zone 2,"Yelahanka Road, Elegant Takt, Ramana Garden, Doddabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",2023-12-11 03:57:05.380000+05:30,3.0,0.0,0,12.0,14.13,0,,closed,43.3,Moderate,1-6h,290,0.0,0.0
FKID004739,unplanned,accident,13.0040067,77.6628842,0.0,0.0,0,High,ORR North 1,0.0336473755047106,unknown,Banaswadi,Central Zone 1,"MBT Road, Kasturi Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",2023-11-22 00:20:03.687000+05:30,0.0,2.0,0,11.0,7.06,0,,closed,41.3,Moderate,<1h,49,0.0,1.0
FKID004741,planned,construction,12.8973454,77.5999179,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,unknown,J.P. Nagar,South Zone 2,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",2024-01-12 04:42:37.080000+05:30,4.0,4.0,0,1.0,8.75,0,,closed,55.3,High,1-6h,628,0.0,1.0
FKID004742,unplanned,congestion,12.9389567,77.7474633,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Whitefield,East Zone 1,"Varthur Main Road, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",2023-12-11 05:27:36.820000+05:30,5.0,0.0,0,12.0,16.03,0,,closed,38.3,Moderate,<1h,124,0.0,0.0
FKID004743,unplanned,others,13.0201222,77.6747796,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Banaswadi,East Zone 2,"TC Palya Main Road, Raghavendra Circle, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2023-11-22 02:24:27.444000+05:30,2.0,2.0,0,11.0,9.06,0,,active,52.0,High,>24h,1285,0.001,0.0
FKID004744,unplanned,vehicle_breakdown,12.8872783,77.73818,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,truck,Whitefield,Unknown,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",2023-12-11 06:25:35.765000+05:30,6.0,0.0,0,12.0,17.52,0,45.618598600000006,closed,32.2,Moderate,<1h,43,0.0,0.0
FKID004745,unplanned,vehicle_breakdown,13.0606205,77.4622398,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,No Police Station,Unknown,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",2023-12-11 04:24:56.636000+05:30,4.0,0.0,0,12.0,18.06,0,,closed,42.9,Moderate,<1h,274,0.0,0.0
FKID004746,unplanned,vehicle_breakdown,13.0246867,77.5477305,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,heavy_vehicle,Yeshwanthpura,West Zone 1,"Mumbai Bengaluru Highway, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-12-11 05:31:22.070000+05:30,5.0,0.0,0,12.0,8.2,0,,closed,45.7,Moderate,<1h,71,0.0,1.0
FKID004747,unplanned,procession,13.1043655,77.606441,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Yelahanka,North Zone 2,"Kogilu Main Road, Sobha Palm Court, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",2023-12-11 09:30:29.503000+05:30,9.0,0.0,0,12.0,14.29,0,,closed,48.0,Moderate,1-6h,651,0.0,0.0
FKID004748,unplanned,vehicle_breakdown,13.0425069,77.5490278,0.0,0.0,0,High,ORR North 2,0.0287532117949345,lcv,Jalahalli,North Zone 2,"2nd Main Road, Seetharam Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-11-22 06:19:01.318000+05:30,6.0,2.0,0,11.0,9.54,0,26.215256266666664,closed,41.7,Moderate,<1h,57,0.0,1.0
FKID004749,unplanned,vehicle_breakdown,13.1125086,77.6344939,0.0,0.0,0,High,Hennur Main Road,0.0117459929034626,heavy_vehicle,Chikkajala,North Zone 2,"SH 104, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",2023-12-11 09:50:39.913000+05:30,9.0,0.0,0,12.0,15.53,0,,closed,43.0,Moderate,<1h,96,0.0,1.0
FKID004750,planned,procession,13.1215483,77.6207367,13.121525,77.6206167,1,Low,Non-corridor,0.3846812675884008,unknown,Yelahanka,North Zone 2,"Bagaluru Main Road, Columbus Square, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",2023-12-11 09:33:06.979000+05:30,9.0,0.0,0,12.0,16.29,1,,closed,74.2,Critical,1-6h,346,0.998,0.0
FKID004751,unplanned,vehicle_breakdown,13.1339567,77.6163333,0.0,0.0,0,High,Bellary Road 2,0.0463722011501284,taxi,Yelahanka,Unknown,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",2023-11-22 04:24:40.905000+05:30,4.0,2.0,0,11.0,17.62,0,,closed,46.7,Moderate,<1h,100,0.0,1.0
FKID004752,unplanned,vehicle_breakdown,13.0050763,77.6848426,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,others,K.R. Pura,East Zone 2,"MBT Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2023-11-22 05:27:54.817000+05:30,5.0,2.0,0,11.0,9.29,0,,closed,32.7,Moderate,<1h,47,0.0,0.0
FKID004753,planned,procession,12.930218,77.6085546,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Mico Layout,South Zone 2,"1st Cross Road, AK Colony, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",2023-12-11 08:53:57.755000+05:30,8.0,0.0,0,12.0,5.1,0,86.80408333333334,closed,39.4,Moderate,1-6h,150,0.0,0.0
FKID004754,unplanned,vehicle_breakdown,13.0261088,77.5854506,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,heavy_vehicle,Kodigehalli,North Zone 2,"Bellary Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2023-11-22 09:08:33.175000+05:30,9.0,2.0,0,11.0,5.95,0,61.22423801666666,closed,51.3,High,1-6h,136,0.0,1.0
FKID004755,unplanned,vehicle_breakdown,12.9937644,77.584964,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,bmtc_bus,High ground,Central Zone 2,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2023-12-11 12:07:37.231000+05:30,12.0,0.0,0,12.0,2.9,0,,closed,49.9,Moderate,1-6h,107,0.0,1.0
FKID004756,unplanned,pot_holes,12.9507636,77.7000162,0.0,0.0,0,High,ORR East 1,0.0298543986296341,unknown,HAL Old Airport,East Zone 1,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",2023-11-22 09:38:50.180000+05:30,9.0,2.0,0,11.0,10.72,0,1319.2296099500002,closed,60.0,High,>24h,1304,0.0,1.0
FKID004757,unplanned,vehicle_breakdown,13.2128633,77.673985,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,Devanahalli Airport,Unknown,"Bengaluru Bellary Road, Sattva Aeropolis, Udayagiri, Bengaluru, Karnataka. Pin-562110 (India)",2023-12-11 13:24:18.306000+05:30,13.0,0.0,0,12.0,27.4,0,,closed,35.6,Moderate,<1h,78,0.0,0.0
FKID004758,unplanned,others,13.0097767,77.5432767,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Rajajinagar,West Zone 1,"4th Cross Road, Sri Vasavi Garden, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",2023-12-11 13:49:16.490000+05:30,13.0,0.0,0,12.0,7.63,0,,active,49.7,Moderate,1-6h,877,0.0,0.001
FKID004759,unplanned,others,13.070329,77.5869659,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Kodigehalli,North Zone 1,"Railway Samantara Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",2023-11-22 11:31:54.133000+05:30,11.0,2.0,0,11.0,10.67,0,,active,45.5,Moderate,<1h,423,0.0,0.0
FKID004760,planned,construction,13.0470033,77.5673414,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Kodigehalli,North Zone 1,"10th Cross Road, Lottegollahalli Subramanya Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2023-12-11 02:26:21.038000+05:30,2.0,0.0,0,12.0,8.87,0,720.4160333333333,closed,56.3,High,6-24h,701,0.0,1.0
FKID004761,unplanned,others,12.9903216,77.5040465,0.0,0.0,0,High,Magadi Road,0.0299767527223785,unknown,Kamakshipalya,West Zone 1,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2023-11-22 12:10:32.171000+05:30,12.0,2.0,0,11.0,11.0,0,,closed,55.5,High,1-6h,603,0.0,1.0
FKID004762,unplanned,vehicle_breakdown,12.9358469,77.6918667,0.0,0.0,0,High,ORR East 1,0.0298543986296341,others,HAL Old Airport,East Zone 1,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2024-01-12 05:25:36.036000+05:30,5.0,4.0,0,1.0,10.46,0,89.64109846666666,closed,47.5,Moderate,1-6h,152,0.0,1.0
FKID004763,unplanned,vehicle_breakdown,12.9026823,77.6274041,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Madiwala,South Zone 2,"Begur Main Road, Temple Tree, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2023-11-22 12:18:49.435000+05:30,12.0,2.0,0,11.0,8.51,0,,closed,33.1,Moderate,<1h,51,0.001,0.0
FKID004764,unplanned,vehicle_breakdown,13.0486085,77.513748,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,K.S. Layout,North Zone 2,"2nd Main Road, Maleshwaramma Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2023-11-22 14:23:45.376000+05:30,14.0,2.0,0,11.0,12.73,0,12.877330833333334,resolved,33.9,Moderate,<1h,58,0.0,0.0
FKID004765,unplanned,vehicle_breakdown,13.0326967,77.6300017,0.0,0.0,0,High,ORR North 1,0.0336473755047106,private_bus,Hennuru,North Zone 1,"MBT Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2024-01-12 08:05:00.055000+05:30,8.0,4.0,0,1.0,6.89,0,,closed,41.6,Moderate,<1h,52,0.0,1.0
FKID004766,planned,construction,12.9696624,77.7005323,0.0,0.0,0,High,ORR East 2,0.0228802153432032,unknown,HAL Old Airport,East Zone 1,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2023-11-22 02:30:50.212000+05:30,2.0,2.0,0,11.0,10.43,0,724.9298,closed,55.9,High,6-24h,720,0.0,1.0
FKID004767,unplanned,construction,13.073843,77.6515753,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Hennuru,Unknown,"Hennur Main Road, Elegant Altis, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)",2024-01-24 02:01:40.690000+05:30,2.0,2.0,0,1.0,12.03,0,,closed,49.1,Moderate,6-24h,782,0.001,0.0
FKID004768,unplanned,vehicle_breakdown,13.0376683,77.5418217,0.0,0.0,0,High,ORR North 2,0.0287532117949345,heavy_vehicle,Jalahalli,North Zone 2,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-22 19:05:22.150000+05:30,19.0,2.0,0,11.0,9.66,0,,closed,46.6,Moderate,1-6h,133,0.0,1.0
FKID004769,unplanned,vehicle_breakdown,13.0376741,77.5418027,0.0,0.0,0,High,ORR North 2,0.0287532117949345,heavy_vehicle,Jalahalli,North Zone 2,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-22 19:29:30.955000+05:30,19.0,2.0,0,11.0,9.66,0,,closed,46.6,Moderate,1-6h,133,0.0,1.0
FKID004770,unplanned,vehicle_breakdown,13.0224983,77.7139583,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,lcv,K.R. Pura,East Zone 2,"MBT Road, RIFCO Shanthinikethan Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2023-11-22 19:29:31.290000+05:30,19.0,2.0,0,11.0,12.94,0,44.05130068333334,closed,32.4,Moderate,<1h,44,0.001,0.0
FKID004772,unplanned,vehicle_breakdown,12.91014918,77.48015468,0.0,0.0,0,High,Mysore Road,0.0909090909090909,bmtc_bus,Kengeri,Unknown,"1st Main Road, Sri Ram Layout, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",2024-01-24 02:47:27.958000+05:30,2.0,2.0,0,1.0,15.33,0,,closed,51.7,High,1-6h,111,0.0,0.999
FKID004773,unplanned,vehicle_breakdown,12.979765,77.5819083,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,High ground,Unknown,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-24 03:18:01.510000+05:30,3.0,2.0,0,1.0,2.49,0,,closed,37.5,Moderate,1-6h,108,0.0,0.0
